Kode,Tekst
MR07AB52,"nikethamid, kombinationer"
MR07AB53,"pentetrazol, kombinationer"
MR07AX,andre midler med virkning på respirationssystemet
MR07AX01,nitrogenoxid
MR07AX02,ivacaftor
MR07AX30,ivacaftor og lumacaftor
MR07AX31,ivacaftor og tezacaftor
MR07AX32,"ivacaftor, tezacaftor og elexacaftor"
MS,Sanseorganer
MS01,oftalmologica
MS01A,antiinfectiva
MS01AA,antibiotica
MS01AA01,chloramphenicol
MS01AA02,chlortetracyclin
MS01AA03,neomycin
MS01AA04,oxytetracyclin
MS01AA05,tyrothricin
MS01AA07,framycetin
MS01AA09,tetracyclin
MS01AA10,natamycin
MS01AA11,gentamicin
MS01AA12,tobramycin
MS01AA13,fusidinsyre
MS01AA14,benzylpenicillin
MS01AA15,dihydrostreptomycin
MS01AA16,rifamycin
MS01AA17,erythromycin
MS01AA18,polymyxin B
MS01AA19,ampicillin
MS01AA20,antibiotica i kombination med andre stoffer
MS01AA21,amikacin
MS01AA22,micronomicin
MS01AA23,netilmicin
MS01AA24,kanamycin
MS01AA25,azidamfenicol
MS01AA26,azithromycin
MS01AA27,cefuroxim
MS01AA28,vancomycin
MS01AA29,dibekacin
MS01AA30,kombinationer af forskellige antibiotica
MS01AA31,cefmenoxim
MS01AB,sulfonamider
MS01AB01,sulfamethizol
MS01AB02,sulfafurazol
MS01AB03,sulfadicramid
MS01AB04,sulfacetamid
MS01AB05,sulfafenazol
MS01AD,antivirale midler
MS01AD01,idoxuridin
MS01AD02,trifluridin
MS01AD03,aciclovir
MS01AD05,interferon
MS01AD06,vidarabin
MS01AD07,famciclovir
MS01AD08,fomivirsen
MS01AD09,ganciclovir
MS01AE,fluoroquinoloner
MS01AE01,ofloxacin
MS01AE02,norfloxacin
MS01AE03,ciprofloxacin
MS01AE04,lomefloxacin
MS01AE05,levofloxacin
MS01AE06,gatifloxacin
MS01AE07,moxifloxacin
MS01AE08,besifloxacin
MS01AE09,tosufloxacin
MS01AX,andre antiinfectiva
MS01AX01,kviksølvforbindelser
MS01AX02,sølvforbindelser
MS01AX03,zinkforbindelser
MS01AX04,nitrofural
MS01AX05,bibrocathol
MS01AX06,resorcinol
MS01AX07,natriumborat
MS01AX08,hexamidin
MS01AX09,chlorhexidin
MS01AX10,natriumpropionat
MS01AX14,dibrompropamidin
MS01AX15,propamidin
MS01AX16,picloxydin
MS01AX18,povidon-iod
MS01B,antiinflammatoriske stoffer
MS01BA,"corticosteroider, usammensatte"
MS01BA01,dexamethason
MS01BA02,hydrocortison
MS01BA03,cortison
MS01BA04,prednisolon
MS01BA05,triamcinolon
MS01BA06,betamethason
MS01BA07,fluormetholon
MS01BA08,medryson
MS01BA09,clobetason
MS01BA10,alclometason
MS01BA11,desonid
MS01BA12,formocortal
MS01BA13,rimexolon
MS01BA14,loteprednol
MS01BA15,fluocinolonacetonid
MS01BB,corticosteroider og mydriatica i kombination
MS01BB01,hydrocortison og mydriatica
MS01BB02,prednisolon og mydriatica
MS01BB03,fluorometolon og mydriatica
MS01BB04,betamethason og mydriatica
MS01BC,"antiinflammatoriske midler, non-steroide"
MS01BC01,indometacin
MS01BC02,oxyphenylbutazon
MS01BC03,diclofenac
MS01BC04,flurbiprofen
MS01BC05,ketorolac
MS01BC06,piroxicam
MS01BC07,bendazac
MS01BC08,salicylsyre
MS01BC09,pranoprofen
MS01BC10,nepafenac
MS01BC11,bromfenac
MS01C,antiinflammatorica og antiinfectiva i kombination
MS01CA,corticosteroider og antiinfectiva i kombination
MS01CA01,dexamethason og antiinfectiva
MS01CA02,prednisolon og antiinfectiva
MS01CA03,hydrocortison og antiinfectiva
MS01CA04,fluocortolon og antiinfectiva
MS01CA05,betamethason og antiinfectiva
MS01CA06,fludrocortison og antiinfectiva
MS01CA07,fluormetholon og antiinfectiva
MS01CA08,methylprednisolon og antiinfectiva
MS01CA09,chlorprednison og antiinfectiva
MS01CA10,fluocinolonacetonid og antiinfectiva
MS01CA11,clobetason og antiinfectiva
MS01CB,corticoster.+antiinfect.+sympathomimetica i komb.
MS01CB01,dexamethason
MS01CB02,prednisolon
MS01CB03,hydrocortison
MS01CB04,betamethason
MS01CB05,fluormetholon
MS01CC,"antiinflammatorica, non-steroider og antiinfectiva i komb."
MS01CC01,diclofenac og antiinfectiva
MS01CC02,indometacin og antiinfectiva
MS01E,antiglaucom-midler og miotica
MS01EA,sympathomimetica til glaucombehandling
MS01EA01,adrenalin
MS01EA02,dipivefrin
MS01EA03,apraclonidin
MS01EA04,clonidin
MS01EA05,brimonidin
MS01EA51,"adrenalin, kombinationer"
MS01EB,parasympathomimetica
MS01EB01,pilocarpin
MS01EB02,carbachol
MS01EB03,ecothiopat
MS01EB04,demecarium
MS01EB05,physostigmin
MS01EB06,neostigmin
MS01EB07,fluostigmin
MS01EB08,aceclidin
MS01EB09,acetylcholin
MS01EB10,paraoxon
MS01EB51,"pilocarpin, kombinationer"
MS01EB58,"aceclidin, kombinationer"
MS01EC,carbo-anhydrase inhibitorer
MS01EC01,acetazolamid
MS01EC02,diclofenamid
MS01EC03,dorzolamid
MS01EC04,brinzolamid
MS01EC05,methazolamid
MS01EC54,"brinzolamid, kombinationer"
MS01ED,beta-blokerende midler
MS01ED01,timolol
MS01ED02,betaxolol
MS01ED03,levobunolol
MS01ED04,metipranolol
MS01ED05,carteolol
MS01ED06,befunolol
MS01ED51,"timolol, kombinationer"
MS01ED52,"betaxolol, kombinationer"
MS01ED54,"metipranolol, kombinationer"
MS01ED55,"carteolol, komb."
MS01EE,prostaglandin-analoger
MS01EE01,latanoprost
MS01EE02,unoproston
MS01EE03,bimatoprost
MS01EE04,travoprost
MS01EE05,tafluprost
MS01EE06,latanoprostenbunod
MS01EE51,latanoprost og netarsudil
MS01EX,andre antiglaucom-midler
MS01EX01,guanethidin
MS01EX02,dapiprazol
MS01EX05,netarsudil
MS01EX06,omidenepag
MS01EX07,ripasudil
MS01F,mydriatica og cycloplegica
MS01FA,anticholinergica
MS01FA01,atropin
MS01FA02,scopolamin
MS01FA03,methylscopolamin
MS01FA04,cyclopentolat
MS01FA05,homatropin
MS01FA06,tropicamid
MS01FA54,"cyclopentolat, kombinationer"
MS01FA56,"tropicamid, kombinationer"
MS01FB,sympathomimetica excl. antiglaucom-midler
MS01FB01,phenylephrin
MS01FB02,ephedrin
MS01FB03,ibopamin
MS01FB51,phenylephrin og ketorolac
MS01G,decongestantica og antiallergica
MS01GA,sympathomimetica anvendt som decongestantica
MS01GA01,naphazolin
MS01GA02,tetryzolin
MS01GA03,xylometazolin
MS01GA04,oxymetazolin
MS01GA05,phenylephrin
MS01GA06,oxedrin
MS01GA07,brimonidin
MS01GA51,"naphazolin, kombinationer"
MS01GA52,"tetryzolin, kombinationer"
MS01GA53,"xylometazolin, kombinationer"
MS01GA55,"phenylephrin, kombinationer"
MS01GA56,"oxedrin, kombinationer"
MS01GX,andre antiallergica
MS01GX01,cromoglicinsyre
MS01GX02,levocabastin
MS01GX03,spagluminsyre
MS01GX04,nedocromil
MS01GX05,lodoxamid
MS01GX06,emedastin
MS01GX07,azelastin
MS01GX08,ketotifen
MS01GX09,olopatadin
MS01GX10,epinastin
MS01GX11,alcaftadin
MS01GX12,cetirizin
MS01GX13,bilastin
MS01GX51,"cromoglicinsyre, kombinationer"
MS01H,lokalanæstetika
MS01HA,lokalanæstetika
MS01HA01,cocain
MS01HA02,oxybuprocain
MS01HA03,tetracain
MS01HA04,proxymetacain
MS01HA05,procain
MS01HA06,cinchocain
MS01HA07,lidocain
MS01HA30,kombinationer
MS01J,diagnostica
MS01JA,farvestoffer
MS01JA01,fluorescein
MS01JA02,rose bengal natrium
MS01JA51,"fluorescein, kombinationer"
MS01JX,andre ophthalmologiske diagnostica
MS01K,kirurgiske hjælpemidler
MS01KA,viscoelastiske substanser
MS01KA01,hyaluronsyre
MS01KA02,hypromellose
MS01KA51,"hyaluronsyre, kombinationer"
MS01KX,andre kirurgiske hjælpemidler
MS01KX01,chymotrypsin
MS01KX02,trypanblå
MS01L,midler mod okular vaskulær lidelse
MS01LA,antineovaskularisationsmidler
MS01LA01,verteporfin
MS01LA02,anecortav
MS01LA03,pegaptanib
MS01LA04,ranibizumab
MS01LA05,aflibercept
MS01LA06,brolucizumab
MS01LA07,abiciparpegol
MS01LA08,bevacizumab
MS01LA09,faricimab
MS01X,andre ophthalmologiske midler
MS01XA,andre ophthalmologiske midler
MS01XA01,guaiazulen
MS01XA02,retinol
MS01XA03,"natriumchlorid, hypertonisk"
MS01XA04,kaliumiodid
MS01XA05,natriumedetat
MS01XA06,ethylmorphin
MS01XA07,alun
MS01XA08,acetylcystein
MS01XA09,iodoheparinat
MS01XA10,inosin
MS01XA11,nandrolon
MS01XA12,dexpanthenol
MS01XA13,alteplase
MS01XA14,heparin
MS01XA15,ascorbinsyre
MS01XA18,ciclosporin
MS01XA19,"limbale stamceller, autologe"
MS01XA20,kunstig tårevæske og andre indifferente midler
MS01XA21,mercaptamin
MS01XA22,ocriplasmin
MS01XA23,sirolimus
MS01XA24,cenegermin
MS01XA25,lifitegrast
MS01XA26,riboflavin
MS01XA27,voretigenneparvovec
MS01XA28,vareniclin
MS01XA29,sepofarsen
MS02,otologica
MS02A,antiinfectiva
MS02AA,antiinfectiva
MS02AA01,chloramphenicol
MS02AA02,nitrofural
MS02AA03,borsyre
MS02AA04,aluminiumacetotartrat
MS02AA05,clioquinol
MS02AA06,hydrogenperoxid
MS02AA07,neomycin
MS02AA08,tetracyclin
MS02AA09,chlorhexidin
MS02AA10,eddikesyre
MS02AA11,polymyxin B
MS02AA12,rifamycin
MS02AA13,miconazol
MS02AA14,gentamicin
MS02AA15,ciprofloxacin
MS02AA16,ofloxacin
MS02AA17,fosfomycin
MS02AA18,cefmenoxim
MS02AA30,"antiinfectiva, kombinationer"
MS02B,corticosteroider
MS02BA,corticosteroider
MS02BA01,hydrocortison
MS02BA03,prednisolon
MS02BA06,dexamethason
MS02BA07,betamethason
MS02BA08,fluocinolonacetonid
MS02C,corticosteroider og antiinfectiva i kombination
MS02CA,corticosteroider og antiinfectiva i kombination
MS02CA01,prednisolon og antiinfectiva
MS02CA02,flumetason og antiinfectiva
MS02CA03,hydrocortison og antiinfectiva
MS02CA04,triamcinolon og antiinfectiva
MS02CA05,fluocinolonacetonid og antiinfectiva
MS02CA06,dexamethason og antiinfectiva
MS02CA07,fludrocortison og antiinfectiva
MS02D,andre otologica
MS02DA,analgetica og anesthetica
MS02DA01,lidocain
MS02DA02,cocain
MS02DA03,phenazon
MS02DA04,cinchocain
MS02DA30,kombinationer
MS02DC,indifferente præparater
MS03,ophthalmologica og otologica
MS03A,antiinfectiva
MS03AA,antiinfectiva
MS03AA01,neomycin
MS03AA02,tetracyclin
MS03AA03,polymyxin B
MS03AA04,chlorhexidin
MS03AA05,hexamidin
MS03AA06,gentamicin
MS03AA07,ciprofloxacin
MS03AA08,chloramphenicol
MS03AA30,"antiinfectiva, kombinationer"
MS03B,corticosteroider
MS03BA,corticosteroider
MS03BA01,dexamethason
MS03BA02,prednisolon
MS03BA03,betamethason
MS03C,corticosteroider og antiinfectiva i kombination
MS03CA,corticosteroider og antiinfectiva i kombination
MS03CA01,dexamethason og antiinfectiva
MS03CA02,prednisolon og antiinfectiva
MS03CA04,hydrocortison og antiinfectiva
MS03CA05,fludrocortison og antiinfectiva
MS03CA06,betamethason og antiinfectiva
MS03CA07,methylprednisolon og antiinfectiva
MS03D,andre ophthalmologica og otologica
MV,Diverse
MV01,allergener
MV01A,allergener
MV01AA,allergenekstrakter
MV01AA01,allergenekstrakt fra fjer
MV01AA02,allergenekstrakt fra græspollen
MV01AA03,allergenekstrakt fra husstøvmider
MV01AA04,allergenekstrakt fra skimmel- og gærsvampe
MV01AA05,allergenekstrakt fra træpollen
MV01AA07,allergenekstrakt fra insekter
MV01AA08,allergenekstrakt fra fødevarer
MV01AA09,allergenekstrakt fra tekstiler
MV01AA10,allergenekstrakt fra blomster
MV01AA11,allergenekstrakt fra dyr
MV01AA20,diverse allergenekstrakter
MV03,alle andre terapeutiske produkter
MV03A,alle andre terapeutiske produkter
MV03AB,antidoter
MV03AB01,ipecacuanha
MV03AB02,nalorphin
MV03AB03,edetater
MV03AB04,pralidoxim
MV03AB05,prednisolon og promethazin
MV03AB06,thiosulfat
MV03AB08,natriumnitrit
MV03AB09,dimercaprol
MV03AB13,obidoxim
MV03AB14,protamin
MV03AB15,naloxon
MV03AB16,ethanol
MV03AB17,methylthioninchlorid
MV03AB18,kaliumpermanganat
MV03AB19,physostigmin
MV03AB20,kobbersulfat
MV03AB21,kaliumiodid
MV03AB22,amylnitrit
MV03AB23,acetylcystein
MV03AB24,digitalis antitoxin
MV03AB25,flumazenil
MV03AB26,DL-methionin
MV03AB27,4-dimethylaminophenol
MV03AB29,cholinesterase
MV03AB31,berlinerblåt
MV03AB32,glutathion
MV03AB33,hydroxocobalamin
MV03AB34,fomepizol
MV03AB35,sugammadex
MV03AB36,phentolamin
MV03AB37,idarucizumab
MV03AB38,andexanet alfa
MV03AC,jern-chelaterende midler
MV03AC01,deferoxamin
MV03AC02,deferipron
MV03AC03,deferasirox
MV03AE,midler t. behandl. af hyperkaliæmi og hyperphosphatæmi
MV03AE01,polystyrensulfonat
MV03AE02,sevelamer
MV03AE03,lanthancarbonat
MV03AE04,calciumacetat og magnesiumcarbonat
MV03AE05,sucroferrioxyhydroxid
MV03AE06,colestilan
MV03AE07,calciumacetat
MV03AE08,ferricitrat
MV03AE09,patiromercalcium
MV03AE10,natriumzirconiumcyclosilicat
MV03AF,afgiftningsmidler ved cytostatica-behandling
MV03AF01,mesna
MV03AF02,dexrazoxan
MV03AF03,calciumfolinat
MV03AF04,calciumlevofolinat
MV03AF05,amifostin
MV03AF06,natriumfolinat
MV03AF07,rasburicase
MV03AF08,palifermin
MV03AF09,glucarpidase
MV03AF10,natriumlevofolinat
MV03AF11,arginin og lysin
MV03AF12,trilaciclib
MV03AG,midler til behandling af hypercalcæmi
MV03AG01,natriumcellulosephosphat
MV03AG05,natriumphosphat
MV03AH,midler til behandling af hypoglycæmi
MV03AH01,diazoxid
MV03AK,vævsklæbere
MV03AM,midler mod embolisation
MV03AN,medicinske gasser
MV03AN01,oxygen
MV03AN02,carbondioxid
MV03AN03,helium
MV03AN04,nitrogen
MV03AN05,medicinsk luft
MV03AX,andre terapeutiske produkter
MV03AX02,nalfurafin
MV03AX03,cobicistat
MV03AX04,difelikefalin
MV03AZ,nerve-depressanter
MV03AZ01,ethanol
MV04,diagnostica
MV04B,urin-tests
MV04C,andre diagnostica
MV04CA,tests for diabetes
MV04CA01,tolbutamid
MV04CA02,glucose
MV04CB,tests for fedtabsorption
MV04CB01,vitamin A koncentrater
MV04CC,tests for bile duct patency
MV04CC01,sorbitol
MV04CC02,magnesiumsulfat
MV04CC03,sincalid
MV04CC04,ceruletid
MV04CD,tests for hypofysefunktion
MV04CD01,metyrapon
MV04CD03,sermorelin
MV04CD04,corticoliberin
MV04CD05,somatorelin
MV04CD06,macimorelin
MV04CE,tests for leverfunktionskapacitet
MV04CE01,galactose
MV04CE02,sulfobromphtalein
MV04CE03,methacetin (13-C)
MV04CF,tuberkulose-diagnostica
MV04CF01,tuberculin
MV04CG,tests for gastrisk sekretion
MV04CG01,kation-byttere
MV04CG02,betazol
MV04CG03,histaminphosphat
MV04CG04,pentagastrin
MV04CG05,methylthioninchlorid
MV04CG30,caffein og natriumbenzoat
MV04CH,tests for nyrefunktion og ureterlæsioner
MV04CH01,inulin og andre polyfructosaner
MV04CH02,indigocarmin
MV04CH03,phenolsulphonphthalein
MV04CH04,alsactid
MV04CH30,aminohippursyre
MV04CJ,tests for thyroidea-funktion
MV04CJ01,thyrotrophin
MV04CJ02,protirelin
MV04CK,tests for pancreas-funktion
MV04CK01,secretin
MV04CK02,pancreozymin (cholecystokinin)
MV04CK03,bentiromid
MV04CL,tests for allergiske sygdomme
MV04CM,tests for fertilitetsforstyrrelser
MV04CM01,gonadorelin
MV04CX,andre diagnostica
MV04CX01,indocyaningrønt
MV04CX02,folsyre
MV04CX03,methacholin
MV04CX04,mannitol
MV04CX05,13-c-urea
MV04CX06,hexaminolevulinat
MV04CX07,edrophonium
MV04CX08,carbonmonoxid
MV04CX09,patent blue
MV04CX10,pafolacianin
MV06,generelle næringsstoffer
MV06A,diætpræparater til fedmebehandling
MV06AA,lavenergi-diæter
MV06B,proteintilskud
MV06C,præparater til spædbørn
MV06CA,ernæringsmidler uden phenylalanin
MV06D,andre ernæringsmidler
MV06DA,"kulhydrat/protein/mineral/vitamin, komb."
MV06DB,"fedt/kulhydrat/protein/mineral/vitamin, komb."
MV06DC,kulhydrater
MV06DC01,glucose
MV06DC02,fructose
MV06DD,"aminosyrer,incl. kombinationer med polypeptider"
MV06DE,"aminosyrer/kulhydrat/mineral/vitamin, komb."
MV06DF,mælkeerstatninger
MV06DX,andre kombinationer af næringsstoffer
MV07,alle andre non-terapeutiske produkter
MV07A,alle andre non-terapeutiske produkter
MV07AA,plastre
MV07AB,"opløsnings-og fortyndingsmidler, incl. skyllevæsker"
MV07AC,"blodtransfusion, hjælpeprodukter"
MV07AD,"blodprøver, hjælpeprodukter"
MV07AN,inkontinens-udstyr
MV07AR,"følsomhedstests, disk og tabletter"
MV07AS,stomi-udstyr
MV07AT,kosmetika
MV07AV,tekniske desinfektionsmidler
MV07AX,midler til vaskbehandling etc.
MV07AY,andre non-terapeutiske hjælpeprodukter
MV07AZ,kemikalier og reagenser til analytisk brug
MV08,kontrastmidler
MV08A,"røntgenkontrastmidler, ioderede"
MV08AA,"vandopl.,nefrotrope,højosm. røntgenkontrastmidl."
MV08AA01,diatrizoinsyre
MV08AA02,metrizoinsyre
MV08AA03,iodamid
MV08AA04,iotalamsyre
MV08AA05,ioxitalamsyre
MV08AA06,ioglicinsyre
MV08AA07,acetrizoinsyre
MV08AA08,iocarmsyre
MV08AA09,methiodal
MV08AA10,diodon
MV08AB,"vandopl.,nefrotrope,lavosm. røntgenkontrastmidl."
MV08AB01,metrizamid
MV08AB02,iohexol
MV08AB03,ioxaglinsyre
MV08AB04,iopamidol
MV08AB05,iopromid
MV08AB06,iotrolan
MV08AB07,ioversol
MV08AB08,iopentol
MV08AB09,iodixanol
MV08AB10,iomeprol
MV08AB11,iobitridol
MV08AB12,ioxilan
MV08AC,"vandopløselige, hepatotrope røntgenkontrastmidl."
MV08AC01,iodoxamsyre
MV08AC02,iotroxinsyre
MV08AC03,ioglycamsyre
MV08AC04,adipiodon
MV08AC05,iobenzamsyre
MV08AC06,iopanoinsyre
MV08AC07,iocetamsyre
MV08AC08,natriumiopodat
MV08AC09,tyropanoinsyre
MV08AC10,calciumiopodat
MV08AD,ikke-vandopløselige røntgenkontrastmidler
MV08AD01,ethylestere af ioderede fedtsyrer
MV08AD02,iopydol
MV08AD03,propyliodon
MV08AD04,iofendylat
MV08B,"røntgenkontrastmidler, ikke-ioderede"
MV08BA,bariumsulfat-holdige røntgenkontrastmidler
MV08BA01,bariumsulfat med suspensionsmidler
MV08BA02,bariumsulfat uden suspensionsmidler
MV08C,kontrastmidler til magnetisk resonans imaging
MV08CA,paramagnetiske kontrastmidler
MV08CA01,gadopentetinsyre
MV08CA02,gadoterinsyre
MV08CA03,gadodiamid
MV08CA04,gadoteridol
MV08CA05,mangafodipir
MV08CA06,gadoversetamid
MV08CA07,ferriammoniumcitrat
MV08CA08,gadobensyre
MV08CA09,gadobutrol
MV08CA10,gadoxetinsyre
MV08CA11,gadofosveset
MV08CA12,gadopiclenol
MV08CB,superparamagnetiske kontrastmidler
MV08CB01,ferumoxsil
MV08CB02,ferristen
MV08CB03,"jernoxid, nanopartikler"
MV08CX,andre kontrastmidl. til magnetisk resonans imaging
MV08CX01,perflubron
MV08D,ultralyd kontrastmidler
MV08DA,ultralyd kontrastmidler
MV08DA01,"perflutren, human albumin mikrosfærer"
MV08DA02,mikropartikler af galactose
MV08DA03,perflenapent
MV08DA04,"perflutren, phospholipid mikrosfærer"
MV08DA05,"svovlhexafluorid, phospholipid mikrosfærer"
MV08DA06,"perflubutan, phospholipid mikrosfærer"
MV09,radiofarmaka til diagnostisk brug
MV09A,centralnervesystemet
MV09AA,technetium(99m-Tc)-forbindelser
MV09AA01,technetium(99m-Tc)-exametazim
MV09AA02,technetium(99m-Tc)-bicisat
MV09AB,iod(123-I)-forbindelser
MV09AB01,iod(123-I)-iofetamin
MV09AB02,iod(123-I)-joloprid
MV09AB03,iod(123-I)-ioflupan
MV09AX,andre diagnostiske radiofarmaka til centralnervesystemet
MV09AX01,indium(111-In)-pentetat
MV09AX03,iod (124-I) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropan
MV09AX04,flutemetamol (18-F)
MV09AX05,florbetapir (18-F)
MV09AX06,florbetaben (18-F)
MV09AX07,flortaucipir (18-F)
MV09B,skelet
MV09BA,technetium(99m-Tc)-forbindelser
MV09BA01,technetium(99m-Tc)-oxidronat
MV09BA02,technetium(99m-Tc)-medronat
MV09BA03,technetium(99m-Tc)-pyrophosphat
MV09BA04,technetium(99m-Tc)-diphosphonpropandicarbonsyre
MV09C,renale system
MV09CA,technetium(99m-Tc)-forbindelser
MV09CA01,technetium(99m-Tc)-pentetat
MV09CA02,technetium(99m-Tc)-succimer
MV09CA03,technetium(99m-Tc)-mertiatid
MV09CA04,technetium(99m-Tc)-glucoheptonat
MV09CA05,technetium(99m-Tc)-gluconat
MV09CA06,technetium (99m-Tc) ethylendicystein
MV09CX,andre diagnostiske radiofarmaka til renale system
MV09CX01,iod(123-I)-iodohippurat
MV09CX02,iod(131-I)-iodohippurat
MV09CX03,iod(125-I)-iothalamat
MV09CX04,chrom(51-Cr)-edetat
MV09D,hepatiske og reticulo-endotheliale system
MV09DA,technetium(99m-Tc)-forbindelser
MV09DA01,technetium(99m-Tc)-disofenin
MV09DA02,technetium(99m-Tc)-etifenin
MV09DA03,technetium(99m-Tc)-lidofenin
MV09DA04,technetium(99m-Tc)-mebrofenin
MV09DA05,technetium(99m-Tc)-galtifenin
MV09DB,"technetium(99m-Tc), partikler og kolloider"
MV09DB01,technetium(99m-Tc)-nanokolloid
MV09DB02,technetium(99m-Tc)-mikrokolloid
MV09DB03,technetium(99m-Tc)-millimikrosfærer
MV09DB04,technetium(99m-Tc)-tin-kolloid
MV09DB05,technetium(99m-Tc)-svovl-kolloid
MV09DB06,technetium(99m-Tc)-rheniumsulfid-kolloid
MV09DB07,technetium(99m-Tc)-phytat
MV09DX,andre diag.radiofarm. til hep.og ret.-endothel.system
MV09DX01,selen(75-Se)-tauroselcholinsyre
MV09E,respirationssystemet
MV09EA,"technetium(99m-Tc), inhalation"
MV09EA01,technetium(99m-Tc)-pentetat
MV09EA02,technetium(99m-Tc)-technegas
MV09EA03,technetium(99m-Tc)-nanocolloid
MV09EB,"technetium(99m-Tc), partikler til injektion"
MV09EB01,technetium(99m-Tc)-macrosalb
MV09EB02,technetium(99m-Tc)-mikrosfærer
MV09EX,andre diagn. radiofarmaka t. respirationssystem
MV09EX01,krypton(81m-Kr) gas
MV09EX02,xenon(127-Xe) gas
MV09EX03,xenon(133-Xe) gas
MV09F,thyroid
MV09FX,diverse thyroid diagnostiske radiofarmaka
MV09FX01,technetium(99m-Tc)-pertechnetat
MV09FX02,iod(123-I)-natriumiodid
MV09FX03,iod(131-I)-natriumiodid
MV09FX04,natriumiodid(124-I)
MV09G,kardiovaskulære system
MV09GA,technetium(99m-Tc)-forbindelser
MV09GA01,technetium(99m-Tc)-sestamibi
MV09GA02,technetium(99m-Tc)-tetrofosmin
MV09GA03,technetium(99m-Tc)-teboroxim
MV09GA04,technetium(99m-Tc)-human albumin
MV09GA05,technetium(99m-Tc)-furifosmin
MV09GA06,technetium(99m-Tc)-stanno-agent mærkede celler
MV09GA07,technetium(99m-Tc)-apcitid
MV09GB,iod(125-I)-forbindelser
MV09GB01,iod(125-I)-human fibrinogen
MV09GB02,iod(125-I)-human albumin
MV09GX,andre diagnostiske. radiofarmaka til det kardiovaskulære system
MV09GX01,thallium(201-Tl)-chlorid
MV09GX02,indium(111-In)-imciromab
MV09GX03,chrom(51-Cr)-chromat mærkede celler
MV09GX04,rubidium (82-Rb) chlorid
MV09GX05,ammoniak (13-N)
MV09H,inflammations- og infektionsdetektion
MV09HA,technetium(99m-Tc)-forbindelser
MV09HA01,technetium(99m-Tc)-human immunoglobulin
MV09HA02,technetium(99m-Tc)-exametazim mærkede celler
MV09HA03,technetium(99m-Tc)-antigranulocyt antistof
MV09HA04,technetium(99m-Tc)-sulesomab
MV09HB,indium(111-In)-forbindelser
MV09HB01,indium(111-In)-oxinat mærkede celler
MV09HB02,indium(111-In)-tropolonat mærkede celler
MV09HX,andre diagn.radiofarm.t.detekt. af inflamm.og infekt.
MV09HX01,gallium(67-Ga)-citrat
MV09I,tumordetektion
MV09IA,technetium(99m-Tc)-forbindelser
MV09IA01,technetium(99m-Tc)-anticarcinoembryoniskantigen antistof
MV09IA02,technetium(99m-Tc)-antimelanom antistof
MV09IA03,technetium(99m-Tc)-pentavalent succimer
MV09IA04,technetium(99m-Tc)-votumumab
MV09IA05,technetium(99m-Tc)-depreotid
MV09IA06,technetium(99m-Tc)-arcitumomab
MV09IA07,technetium(99m-Tc)-hydrazin nicotinsyre-octreotid
MV09IA08,technetium(99m-Tc)-etarfolatid
MV09IA09,technetium(99m-Tc)-tilmanocept
MV09IB,indium(111-In)-forbindelser
MV09IB01,indium(111-In)-pentetreotid
MV09IB02,indium(111-In)-satumomabpendetid
MV09IB03,indium(111-In)-antiovariumcarcinom antistof
MV09IB04,indium(111-in)-capromabpendetid
MV09IX,andre diagn. radiofarmaka til tumor detektion
MV09IX01,iod(123-I)-iobenguan
MV09IX02,iod(131-I)-iobenguan
MV09IX03,iod(125-I)-cc49 monoclonalt antistof
MV09IX04,fludeoxyglucose(18-F)
